"participant_id","musical_exp","chord_spec","group","timbre","intervals","rating"
59,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,2]",3
40,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,3],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[6,3]",5
59,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[4,2]",2
38,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,3],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[5,3]",5
48,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,3],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,3]",3
61,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[3,5]",5
59,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[3,5]",6
55,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,6]",5
57,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[10,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[10,1]",7
61,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[9,2]",5
59,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[1,1]",2
61,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,4]",3
59,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,4]",6
137,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[10,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[10,1]",6
46,3,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[6,2]",1
40,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[7,4]",5
40,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[7,1]",3
43,2,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[5,5]",6
40,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[10,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[10,1]",1
43,2,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[9,2]",6
55,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[7,1]",6
43,2,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[1,1]",6
40,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,2]",2
38,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[7,3]",5
55,2,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,9],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,9]",4
55,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,4]",5
84,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,6]",4
59,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,1]",3
58,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[8,2]",5
40,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[2,6]",5
40,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[8,1]",2
58,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,1]",3
48,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[6,4]",4
59,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,6]",2
47,3,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,5]",3
54,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[1,1]",1
54,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,7]",5
58,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,8],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[2,8]",5
58,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,9],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,9]",6
55,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,3],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[6,3]",4
54,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[3,5]",6
56,2,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,3],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[7,3]",3
123,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,10],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[1,10]",6
58,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,4]",6
48,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[7,3]",5
43,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[3,5]",6
54,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[9,2]",7
54,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[5,5]",6
43,2,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[5,2]",5
46,3,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,3],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[5,3]",2
40,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,1]",1
38,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,7],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[4,7]",5
54,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[3,6]",6
43,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,8],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[1,8]",5
57,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,3]",5
54,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,1]",3
59,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[7,1]",4
57,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,4]",6
43,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[4,4]",5
38,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[6,2]",4
48,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[1,6]",3
38,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,2]",7
43,2,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[6,4]",5
